priority,pdf_page,printed_page,block_id,block_type,reasons,issues,evidence_ids,short_chunk_ids,title_path,text,page_image,review_status,corrected_text,corrected_title_path,review_note
P1,120,112,DOC004_P120_B005,paragraph,used_by_reviewed_evidence,,EDEV003,,第2章 车削加工编程 > 2.4 数控车削循环指令 > 2.4.4 外圆车削复合循环G71,外圆车削复合循环指令适合于采用坯为圆棒料，粗车需多次刀才能完成的阶梯轴零件（零件直径单调递变）。利用该循环功能，只要编写出最终加工路线，给出每次的背吃刀量等加工参数，数控车床即可自动重复切削，直到加工完为止。,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_120.png,pending,,,
P1,120,112,DOC004_P120_B006,subheading,used_by_reviewed_evidence,,EDEV003,,第2章 车削加工编程 > 2.4 数控车削循环指令 > 2.4.4 外圆车削复合循环G71,（1）粗车复合循环（G71）,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_120.png,pending,,,
P1,120,112,DOC004_P120_B007,paragraph,used_by_reviewed_evidence,,EDEV003,,第2章 车削加工编程 > 2.4 数控车削循环指令 > 2.4.4 外圆车削复合循环G71,适用于外圆面坯料粗车外径和圆筒坯料粗镗内径。G71粗加工时，首先以背吃刀量对Z轴平行的部分进行直线加工，然后刀具执外轮廓加工指令完成外轮廓粗加工（留精加工余量）。,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_120.png,pending,,,
P1,120,112,DOC004_P120_B008,label,used_by_reviewed_evidence,,EDEV016,,第2章 车削加工编程 > 2.4 数控车削循环指令 > 2.4.4 外圆车削复合循环G71,指令格式：,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_120.png,pending,,,
P1,120,112,DOC004_P120_B010,code,used_by_reviewed_evidence,,EDEV016,,第2章 车削加工编程 > 2.4 数控车削循环指令 > 2.4.4 外圆车削复合循环G71,G71 U_R_,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_120.png,pending,,,
P1,120,112,DOC004_P120_B012,label,used_by_reviewed_evidence,,EDEV016,,第2章 车削加工编程 > 2.4 数控车削循环指令 > 2.4.4 外圆车削复合循环G71,各地址含义：,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_120.png,pending,,,
P1,120,112,DOC004_P120_B013,paragraph,used_by_reviewed_evidence,,EDEV016,,第2章 车削加工编程 > 2.4 数控车削循环指令 > 2.4.4 外圆车削复合循环G71,①第X、Z为粗车循环起点位置坐标（X坐标位置离坯外圆面退刀距离5mm，Z坐标位置离坯右端面安全距离2mm)。,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_120.png,pending,,,
P1,120,112,DOC004_P120_B014,paragraph,used_by_reviewed_evidence,,EDEV016,,第2章 车削加工编程 > 2.4 数控车削循环指令 > 2.4.4 外圆车削复合循环G71,②第二U值为循环切削中径向的背吃刀量，半径值，单位为mm。,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_120.png,pending,,,
P1,120,112,DOC004_P120_B015,paragraph,used_by_reviewed_evidence,,EDEV016,,第2章 车削加工编程 > 2.4 数控车削循环指令 > 2.4.4 外圆车削复合循环G71,R值为循环切削中径向的退刀量，半径值，单位为mm。,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_120.png,pending,,,
P1,120,112,DOC004_P120_B016,paragraph,used_by_reviewed_evidence,,EDEV016,,第2章 车削加工编程 > 2.4 数控车削循环指令 > 2.4.4 外圆车削复合循环G71,③第三P值为轮廓循环开始程序段段号。,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_120.png,pending,,,
P1,120,112,DOC004_P120_B017,paragraph,used_by_reviewed_evidence,,EDEV016,,第2章 车削加工编程 > 2.4 数控车削循环指令 > 2.4.4 外圆车削复合循环G71,Q值为结束程序段的段号。,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_120.png,pending,,,
P1,120,112,DOC004_P120_B018,paragraph,used_by_reviewed_evidence,,EDEV016,,第2章 车削加工编程 > 2.4 数控车削循环指令 > 2.4.4 外圆车削复合循环G71,U值为X方向的精加工余量，直径值，单位为mm（镗孔时为负值）。,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_120.png,pending,,,
P1,120,112,DOC004_P120_B019,paragraph,used_by_reviewed_evidence,,EDEV016,,第2章 车削加工编程 > 2.4 数控车削循环指令 > 2.4.4 外圆车削复合循环G71,W值为Z方向的精加工余量，单位为mm。,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_120.png,pending,,,
P1,120,112,DOC004_P120_B020,paragraph,used_by_reviewed_evidence,,EDEV016,,第2章 车削加工编程 > 2.4 数控车削循环指令 > 2.4.4 外圆车削复合循环G71,F值为切削进给量，单位为mm/r。,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_120.png,pending,,,
P1,120,112,DOC004_P120_B021,subheading,used_by_reviewed_evidence,,EDEV003,,第2章 车削加工编程 > 2.4 数控车削循环指令 > 2.4.4 外圆车削复合循环G71,（2）精车复合循环（G70）,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_120.png,pending,,,
P1,120,112,DOC004_P120_B022,paragraph,used_by_reviewed_evidence,,EDEV003,,第2章 车削加工编程 > 2.4 数控车削循环指令 > 2.4.4 外圆车削复合循环G71,用G71粗加工后，用G70来指定精车循环切除粗加工中留下的余量。,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_120.png,pending,,,
P1,121,113,DOC004_P121_B002,label,used_by_reviewed_evidence,,EDEV003,,第2章 车削加工编程 > 2.4 数控车削循环指令 > 2.4.4 外圆车削复合循环G71,指令格式：,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_121.png,pending,,,
P1,121,113,DOC004_P121_B003,paragraph,ocr_or_structure_issue,low_confidence|possible_ocr_confusion,,,第2章 车削加工编程 > 2.4 数控车削循环指令 > 2.4.4 外圆车削复合循环G71,GOOX_Z_,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_121.png,pending,,,
P1,121,113,DOC004_P121_B007,paragraph,ocr_or_structure_issue,low_confidence|possible_ocr_confusion,,,第2章 车削加工编程 > 2.4 数控车削循环指令 > 2.4.4 外圆车削复合循环G71,GOOX_Z_（进刀至循环起点）,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_121.png,pending,,,
P1,121,113,DOC004_P121_B010,code,ocr_or_structure_issue,low_confidence,,,第2章 车削加工编程 > 2.4 数控车削循环指令 > 2.4.4 外圆车削复合循环G71,G71 P_Q_U_W_F,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_121.png,pending,,,
P1,121,113,DOC004_P121_B011,paragraph,ocr_or_structure_issue,low_confidence|possible_ocr_confusion,,,第2章 车削加工编程 > 2.4 数控车削循环指令 > 2.4.4 外圆车削复合循环G71,（粗车循环参数设置）（精加工部分程序段，即由循环起点进刀至精加工切削起点，再加工至精加工切削终点部分程序。该部分程序被粗、精加工循环引用）GOOX_Z_（进刀至循环起点，本程序段可以省略，因为G71粗加工循环后刀具自动返回循环起点）,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_121.png,pending,,,
P1,121,113,DOC004_P121_B012,code,ocr_or_structure_issue,low_confidence,,,第2章 车削加工编程 > 2.4 数控车削循环指令 > 2.4.4 外圆车削复合循环G71,G70 P_Q_,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_121.png,pending,,,
P1,121,113,DOC004_P121_B014,paragraph,used_by_reviewed_evidence,,EDEV017,,第2章 车削加工编程 > 2.4 数控车削循环指令 > 2.4.4 外圆车削复合循环G71,①使用G70精车循环时，要注意其快速退刀路线，防止刀具与工件碰撞。如图2-78所示从A点开始执G70是安全的，从B点开始执G70将发生碰撞。出于安全考虑，G70循环通常使用粗加工循环中的循环起点。,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_121.png,pending,,,
P1,121,113,DOC004_P121_B015,paragraph,ocr_or_structure_issue,low_confidence,,,第2章 车削加工编程 > 2.4 数控车削循环指令 > 2.4.4 外圆车削复合循环G71,此处发生碰撞A6B,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_121.png,pending,,,
P1,121,113,DOC004_P121_B016,caption,used_by_reviewed_evidence,,EDEV017,,第2章 车削加工编程 > 2.4 数控车削循环指令 > 2.4.4 外圆车削复合循环G71,图2-78使用G70功能可能出现的碰撞,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_121.png,pending,,,
P1,121,113,DOC004_P121_B017,paragraph,used_by_reviewed_evidence,,EDEV018,,第2章 车削加工编程 > 2.4 数控车削循环指令 > 2.4.4 外圆车削复合循环G71,②使用G71粗加工循环时，只有在G71程序段中的F、S、T功能有效，而循环应用程序段中的F、S、T功能，即使指定也无效（但对精加工有效，若不指定，则加工时的F、S、T维持粗加工值不变）。,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_121.png,pending,,,
P1,122,114,DOC004_P122_B032,paragraph,ocr_or_structure_issue,low_confidence,,,第2章 车削加工编程 > 2.4 数控车削循环指令 > 2.4.4 外圆车削复合循环G71,2,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_122.png,pending,,,
P1,123,115,DOC004_P123_B001,header_footer,ocr_or_structure_issue,possible_ocr_confusion|header_chapter_number_missing,,,第2章 车削加工编程 > 2.4 数控车削循环指令 > 2.4.5 仿形车削复合循环G73,第章车削加工编程115,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_123.png,pending,,,
P1,123,115,DOC004_P123_B019,paragraph,ocr_or_structure_issue,low_confidence,,,第2章 车削加工编程 > 2.4 数控车削循环指令 > 2.4.5 仿形车削复合循环G73,72p0$,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_123.png,pending,,,
P1,123,115,DOC004_P123_B021,heading,used_by_reviewed_evidence,,EDEV004,,第2章 车削加工编程 > 2.4 数控车削循环指令 > 2.4.5 仿形车削复合循环G73,2.4.5 仿形车削复合循环G73,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_123.png,pending,,,
P1,123,115,DOC004_P123_B022,paragraph,used_by_reviewed_evidence,,EDEV004,,第2章 车削加工编程 > 2.4 数控车削循环指令 > 2.4.5 仿形车削复合循环G73,仿形车削复合循环G73指令主要用于已经铸造、锻造成形的工件的粗加工，一般不用于棒料的加，因为若用于棒料的加工就会有较多的空行程，效率较低。,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_123.png,pending,,,
P1,123,115,DOC004_P123_B023,label,used_by_reviewed_evidence,,EDEV019,,第2章 车削加工编程 > 2.4 数控车削循环指令 > 2.4.5 仿形车削复合循环G73,指令格式：,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_123.png,pending,,,
P1,123,115,DOC004_P123_B025,code,used_by_reviewed_evidence,,EDEV019,,第2章 车削加工编程 > 2.4 数控车削循环指令 > 2.4.5 仿形车削复合循环G73,G73 UR,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_123.png,pending,,,
P1,124,116,DOC004_P124_B003,paragraph,used_by_reviewed_evidence,,EDEV019,,第2章 车削加工编程 > 2.4 数控车削循环指令 > 2.4.5 仿形车削复合循环G73,(2）第二行U值为循环切削中径向（X向）的最大切削深度，半径值，单位为mm。计算时坯的最直径与零件图纸上所要加的最直径之差再除以2即得。,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_124.png,pending,,,
P1,124,116,DOC004_P124_B004,paragraph,used_by_reviewed_evidence,,EDEV019,,第2章 车削加工编程 > 2.4 数控车削循环指令 > 2.4.5 仿形车削复合循环G73,R值为加工循环次数，一般在计算中取R=U1。,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_124.png,pending,,,
P1,124,116,DOC004_P124_B005,subheading,used_by_reviewed_evidence,,EDEV019,,第2章 车削加工编程 > 2.4 数控车削循环指令 > 2.4.5 仿形车削复合循环G73,（3）第三行,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_124.png,pending,,,
P1,124,116,DOC004_P124_B006,paragraph,used_by_reviewed_evidence,,EDEV019,,第2章 车削加工编程 > 2.4 数控车削循环指令 > 2.4.5 仿形车削复合循环G73,P值为轮廓循环开始程序段段号。,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_124.png,pending,,,
P1,124,116,DOC004_P124_B007,paragraph,used_by_reviewed_evidence,,EDEV019,,第2章 车削加工编程 > 2.4 数控车削循环指令 > 2.4.5 仿形车削复合循环G73,Q值为结束程序段的段号。,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_124.png,pending,,,
P1,124,116,DOC004_P124_B008,paragraph,used_by_reviewed_evidence,,EDEV019,,第2章 车削加工编程 > 2.4 数控车削循环指令 > 2.4.5 仿形车削复合循环G73,U值为X方向的精加工余量，直径值，单位为mm。,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_124.png,pending,,,
P1,124,116,DOC004_P124_B009,paragraph,used_by_reviewed_evidence,,EDEV019,,第2章 车削加工编程 > 2.4 数控车削循环指令 > 2.4.5 仿形车削复合循环G73,W值为Z方向的精加工余量，单位为mm。,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_124.png,pending,,,
P1,124,116,DOC004_P124_B010,paragraph,used_by_reviewed_evidence,,EDEV019,,第2章 车削加工编程 > 2.4 数控车削循环指令 > 2.4.5 仿形车削复合循环G73,F值为切削进给量，单位为mm/r。,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_124.png,pending,,,
P1,124,116,DOC004_P124_B012,paragraph,ocr_or_structure_issue,low_confidence,,,第2章 车削加工编程 > 2.4 数控车削循环指令 > 2.4.5 仿形车削复合循环G73,2φ40SEφ-5595,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_124.png,pending,,,
P1,125,117,DOC004_P125_B001,header_footer,ocr_or_structure_issue,possible_ocr_confusion|header_chapter_number_missing,,,第2章 车削加工编程 > 2.4 数控车削循环指令 > 2.4.6 螺纹切削复合循环G76,第章车削加工编程117,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_125.png,pending,,,
P1,125,117,DOC004_P125_B004,paragraph,ocr_or_structure_issue,possible_ocr_confusion,,,第2章 车削加工编程 > 2.4 数控车削循环指令 > 2.4.6 螺纹切削复合循环G76,（精车终止程序段）GOOX60.0Z2.0（进刀到循环起点）,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_125.png,pending,,,
P1,125,117,DOC004_P125_B015,paragraph,ocr_or_structure_issue,low_confidence,,,第2章 车削加工编程 > 2.4 数控车削循环指令 > 2.4.6 螺纹切削复合循环G76,02%φ32,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_125.png,pending,,,
P1,126,118,DOC004_P126_B003,paragraph,used_by_reviewed_evidence,,EDEV005A|EDEV020,,第2章 车削加工编程 > 2.4 数控车削循环指令 > 2.4.6 螺纹切削复合循环G76,螺纹切削复合循环G76指令采用多次自动循环斜进法切削螺纹，经常用于加工不带退刀槽的圆柱螺纹和圆锥螺纹，可实现单侧刀刃螺纹切削，吃刀量逐渐减少，保护刀具，提高螺纹精度。G76循环中的加工参数设置好后，可自动分层完成螺纹车削。,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_126.png,pending,,,
P1,126,118,DOC004_P126_B004,label,used_by_reviewed_evidence,,EDEV005A,,第2章 车削加工编程 > 2.4 数控车削循环指令 > 2.4.6 螺纹切削复合循环G76,指令格式：,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_126.png,pending,,,
P1,126,118,DOC004_P126_B005,paragraph,ocr_or_structure_issue,low_confidence|possible_ocr_confusion,,,第2章 车削加工编程 > 2.4 数控车削循环指令 > 2.4.6 螺纹切削复合循环G76,GOOX_Z,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_126.png,pending,,,
P1,126,118,DOC004_P126_B011,paragraph,used_by_reviewed_evidence,,EDEV005A|EDEV021,,第2章 车削加工编程 > 2.4 数控车削循环指令 > 2.4.6 螺纹切削复合循环G76,(2）第二行m为精车重复次数，取值范围为00～99（单位：次），必须输两位数，一般取01～03次。重复精车的切削深度为0，用于消除切削时的机械应力（让刀）造成的欠切，提高螺纹精度和表面质量，去除了牙侧的毛刺，对螺纹的牙型起修光作用。,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_126.png,pending,,,
P1,126,118,DOC004_P126_B012,paragraph,used_by_reviewed_evidence,,EDEV005A|EDEV021,,第2章 车削加工编程 > 2.4 数控车削循环指令 > 2.4.6 螺纹切削复合循环G76,r为螺纹尾端倒角量，也称螺纹退尾量，取值范围为00～99，一般取00～20，（单位为0.1P，P为螺距），必须输两位数。如图2-84所示，螺纹加工路线尾端45°倒角，r为倒角量。螺纹退尾功能可实现无退刀槽螺纹的加工。例如取1.1倍螺距，表示为11。,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_126.png,pending,,,
P1,126,118,DOC004_P126_B013,paragraph,ocr_or_structure_issue,low_confidence,,,第2章 车削加工编程 > 2.4 数控车削循环指令 > 2.4.6 螺纹切削复合循环G76,Z轴a/2RkBiBB\Δdn∆d↑B螺纹切削D-----快速移动2inA:起点(终点）B:螺纹切深参考点C:螺纹起点ED:螺纹终点ZWX轴,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_126.png,pending,,,
P1,127,119,DOC004_P127_B001,header_footer,ocr_or_structure_issue,possible_ocr_confusion|header_chapter_number_missing,,,第2章 车削加工编程 > 2.4 数控车削循环指令 > 2.4.6 螺纹切削复合循环G76,第章车削加工编程119,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_127.png,pending,,,
P1,127,119,DOC004_P127_B002,paragraph,used_by_reviewed_evidence,,EDEV005B|EDEV022,,第2章 车削加工编程 > 2.4 数控车削循环指令 > 2.4.6 螺纹切削复合循环G76,α为刀尖角度，即牙型角（相邻两牙之间的夹角），常见螺纹牙型角有80°、60°、55°、30°、29°、0°，单位为（°），必须输入两位数。实际螺纹的角度由刀具决定。普通三角形螺纹的牙型角为60°Δdmin为最小切深，单位为μm，半径值，一般取50~100μm。,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_127.png,pending,,,
P1,127,119,DOC004_P127_B003,paragraph,used_by_reviewed_evidence,,EDEV022,,第2章 车削加工编程 > 2.4 数控车削循环指令 > 2.4.6 螺纹切削复合循环G76,车削过程中，如果切削深度小于此值，则深度就锁定在此值。,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_127.png,pending,,,
P1,127,119,DOC004_P127_B004,paragraph,used_by_reviewed_evidence,,EDEV005B|EDEV022,,第2章 车削加工编程 > 2.4 数控车削循环指令 > 2.4.6 螺纹切削复合循环G76,d为精车余量，螺纹精车的切削深度，半径值，单位为μm，一般取50~100μm。,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_127.png,pending,,,
P1,127,119,DOC004_P127_B005,subheading,used_by_reviewed_evidence,,EDEV005B,,第2章 车削加工编程 > 2.4 数控车削循环指令 > 2.4.6 螺纹切削复合循环G76,（3）第三行,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_127.png,pending,,,
P1,127,119,DOC004_P127_B006,paragraph,used_by_reviewed_evidence,,EDEV005B,,第2章 车削加工编程 > 2.4 数控车削循环指令 > 2.4.6 螺纹切削复合循环G76,X、Z为螺纹切削终点坐标值，即图2-84中所示D点。因为螺纹的加工路线中螺纹尾部为45°倒角，所以一般车不到D点，D点为理论值。,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_127.png,pending,,,
P1,127,119,DOC004_P127_B007,paragraph,used_by_reviewed_evidence,,EDEV005B,,第2章 车削加工编程 > 2.4 数控车削循环指令 > 2.4.6 螺纹切削复合循环G76,i为螺纹两端半径差，即锥度值，单位为mm，圆柱螺纹半径差为0。,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_127.png,pending,,,
P1,127,119,DOC004_P127_B008,paragraph,used_by_reviewed_evidence,,EDEV005B,,第2章 车削加工编程 > 2.4 数控车削循环指令 > 2.4.6 螺纹切削复合循环G76,k为螺纹高度，半径值，单位为μm，一般取0.54P（P为螺距）。,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_127.png,pending,,,
P1,127,119,DOC004_P127_B009,paragraph,used_by_reviewed_evidence,,EDEV005B,,第2章 车削加工编程 > 2.4 数控车削循环指令 > 2.4.6 螺纹切削复合循环G76,Δd为第一刀车削深度，半径值，根据机床刚性和螺距大小来取值，建议取300～800μm。图2-84中△d√n表示第n次车削的深度值。,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_127.png,pending,,,
P1,127,119,DOC004_P127_B010,paragraph,used_by_reviewed_evidence,,EDEV005B,,第2章 车削加工编程 > 2.4 数控车削循环指令 > 2.4.6 螺纹切削复合循环G76,L为螺纹导程，为同一条螺旋线上相邻两牙之间的轴向距离，即螺距×螺纹头数，单位为mm。单头螺纹的导程等于螺距。,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_127.png,pending,,,
P1,127,119,DOC004_P127_B016,code,ocr_or_structure_issue,low_confidence,,,第2章 车削加工编程 > 2.4 数控车削循环指令 > 2.4.6 螺纹切削复合循环G76,Z8W,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_127.png,pending,,,
P1,128,120,DOC004_P128_B015,paragraph,ocr_or_structure_issue,low_confidence,,,第2章 车削加工编程 > 2.4 数控车削循环指令 > 2.4.6 螺纹切削复合循环G76,mm件号MLL1,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_128.png,pending,,,
P1,128,120,DOC004_P128_B023,heading,used_by_reviewed_evidence,,EDEV006,,第2章 车削加工编程 > 2.5子程序,2.5子程序,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_128.png,pending,,,
P1,128,120,DOC004_P128_B026,subheading,used_by_reviewed_evidence,,EDEV006,,第2章 车削加工编程 > 2.5子程序,（1）主程序调用子程序（M98）,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_128.png,pending,,,
P1,128,120,DOC004_P128_B027,label,used_by_reviewed_evidence,,EDEV006,,第2章 车削加工编程 > 2.5子程序,指令格式：,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_128.png,pending,,,
P1,128,120,DOC004_P128_B028,code,used_by_reviewed_evidence,,EDEV006,,第2章 车削加工编程 > 2.5子程序,M98P_L_,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_128.png,pending,,,
P1,128,120,DOC004_P128_B029,paragraph,used_by_reviewed_evidence,,EDEV006,,第2章 车削加工编程 > 2.5子程序,各地址含义：P为要调用的子程序号；L为重复调用子程序的次数，当只调1次（L1）时，L1可以省略。,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_128.png,pending,,,
P1,145,137,DOC004_P145_B001,header_footer,ocr_or_structure_issue,possible_ocr_confusion|header_chapter_number_missing,,,第3章 铣削加工编程 > 3.1 数控铣削加工编程概述,第章铣削加工编程137,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_145.png,pending,,,
P1,145,137,DOC004_P145_B002,subheading,used_by_reviewed_evidence,,EDEV007,,第3章 铣削加工编程 > 3.1 数控铣削加工编程概述,（5）平面选择（G17/G18/G19）,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_145.png,pending,,,
P1,145,137,DOC004_P145_B003,paragraph,used_by_reviewed_evidence,,EDEV007,,第3章 铣削加工编程 > 3.1 数控铣削加工编程概述,坐标平面选择指令于选择圆弧插补平和刀具补偿平面。如图3-15所示G17选择XOY平面，G18选择XOZ平面，G19选择YOZ平面。,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_145.png,pending,,,
P1,145,137,DOC004_P145_B004,paragraph,ocr_or_structure_issue,possible_ocr_confusion,,,第3章 铣削加工编程 > 3.1 数控铣削加工编程概述,Z轴移动指令与平选择关，如“G17 Z”，Z轴不存在XOY平面上，但这条指令可使机床在Z轴向上产移动。,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_145.png,pending,,,
P1,145,137,DOC004_P145_B006,subheading,used_by_reviewed_evidence,,EDEV023,,第3章 铣削加工编程 > 3.1 数控铣削加工编程概述,（6）绝对与相对坐标值（G90/G91）,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_145.png,pending,,,
P1,145,137,DOC004_P145_B007,paragraph,used_by_reviewed_evidence,,EDEV023,,第3章 铣削加工编程 > 3.1 数控铣削加工编程概述,绝对坐标值编程用G90指令，相对坐标值编程用G91指令。,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_145.png,pending,,,
P1,145,137,DOC004_P145_B008,paragraph,used_by_reviewed_evidence,,EDEV023,,第3章 铣削加工编程 > 3.1 数控铣削加工编程概述,这是一对模态G指令，在同一程序段中只能用一种，不能混用。,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_145.png,pending,,,
P1,145,137,DOC004_P145_B009,heading,used_by_reviewed_evidence,,EDEV024,,第3章 铣削加工编程 > 3.2刀具半径补偿,3.2刀具半径补偿,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_145.png,pending,,,
P1,145,137,DOC004_P145_B010,paragraph,used_by_reviewed_evidence,,EDEV024,,第3章 铣削加工编程 > 3.2刀具半径补偿,在零件轮廓铣削加时，由于刀具半径尺寸影响，刀具的中轨迹与零件轮廓往往不一致，如图3-2所。为了避免计算刀具中轨迹，数控系统提供了刀具半径补偿功能。采用刀具半径补偿指令后，编程时只需按零件轮廓编制，数控系统就能自动计算刀具中心轨迹，并使刀具按此轨迹运动，使编程简化。,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_145.png,pending,,,
P1,145,137,DOC004_P145_B012,caption,used_by_reviewed_evidence,,EDEV024,,第3章 铣削加工编程 > 3.2刀具半径补偿,图3-2刀具半径补偿示意图,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_145.png,pending,,,
P1,146,138,DOC004_P146_B008,paragraph,used_by_reviewed_evidence,,EDEV008,,第3章 铣削加工编程 > 3.2 刀具半径补偿,G41/G42/G40为刀具半径补偿形式。,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_146.png,pending,,,
P1,146,138,DOC004_P146_B010,paragraph,used_by_reviewed_evidence,,EDEV008,,第3章 铣削加工编程 > 3.2 刀具半径补偿,如图3-3所，G41表示刀具半径左补偿,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_146.png,pending,,,
P1,146,138,DOC004_P146_B012,paragraph,used_by_reviewed_evidence,,EDEV008,,第3章 铣削加工编程 > 3.2 刀具半径补偿,（简称左刀补），指沿刀具前进方向看去（进给方向），刀具中心轨迹偏在被加工面刀具,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_146.png,pending,,,
P1,146,138,DOC004_P146_B014,paragraph,used_by_reviewed_evidence,,EDEV008,,第3章 铣削加工编程 > 3.2 刀具半径补偿,的左边。如图3-3所示，G42表示刀具半,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_146.png,pending,,,
P1,146,138,DOC004_P146_B016,paragraph,used_by_reviewed_evidence,,EDEV008,,第3章 铣削加工编程 > 3.2 刀具半径补偿,方向看去（进给方向），刀具中心轨迹偏在被加工面的右边。G40表示取消刀具半径补偿。,E:\big\cnc-voice-rag-platform\data\parsed\DOC004\rendered\page_146.png,pending,,,
